0.000000000000000000e+00,1.000000000000000000e+00
1.010101010101010187e-02,9.861691667958962793e-01
2.020202020202020374e-02,9.724538884923619175e-01
3.030303030303030387e-02,9.588518534065719745e-01
4.040404040404040747e-02,9.453608520301994833e-01
5.050505050505051108e-02,9.319787700381643170e-01
6.060606060606060774e-02,9.187035818956803546e-01
7.070707070707071829e-02,9.055333450038178800e-01
8.080808080808081495e-02,8.924661943306234635e-01
9.090909090909091161e-02,8.795003374807732754e-01
1.010101010101010222e-01,8.666340501619249626e-01
1.111111111111111188e-01,8.538656720104846887e-01
1.212121212121212155e-01,8.411936027434807617e-01
1.313131313131313260e-01,8.286162986067562297e-01
1.414141414141414366e-01,8.161322690927816925e-01
1.515151515151515194e-01,8.037400739041205000e-01
1.616161616161616299e-01,7.914383201410009061e-01
1.717171717171717404e-01,7.792256596935960289e-01
1.818181818181818232e-01,7.671007868215125036e-01
1.919191919191919338e-01,7.550624359046935741e-01
2.020202020202020443e-01,7.431093793514504942e-01
2.121212121212121271e-01,7.312404256506838118e-01
2.222222222222222376e-01,7.194544175565709132e-01
2.323232323232323482e-01,7.077502303950743423e-01
2.424242424242424310e-01,6.961267704825923053e-01
2.525252525252525415e-01,6.845829736479536187e-01
2.626262626262626521e-01,6.731178038497336313e-01
2.727272727272727626e-01,6.617302518815808554e-01
2.828282828282828731e-01,6.504193341588762056e-01
2.929292929292929282e-01,6.391840915806272783e-01
3.030303030303030387e-01,6.280235884610116948e-01
3.131313131313131493e-01,6.169369115254635938e-01
3.232323232323232598e-01,6.059231689666159104e-01
3.333333333333333703e-01,5.949814895558024341e-01
3.434343434343434809e-01,5.841110218061714709e-01
3.535353535353535914e-01,5.733109331837856759e-01
3.636363636363636465e-01,5.625804093633699487e-01
3.737373737373737570e-01,5.519186535256364046e-01
3.838383838383838675e-01,5.413248856933536857e-01
3.939393939393939781e-01,5.307983421035502580e-01
4.040404040404040886e-01,5.203382746134441739e-01
4.141414141414141992e-01,5.099439501378684181e-01
4.242424242424242542e-01,4.996146501161394804e-01
4.343434343434343647e-01,4.893496700064603466e-01
4.444444444444444753e-01,4.791483188061008702e-01
4.545454545454545858e-01,4.690099185957163908e-01
4.646464646464646964e-01,4.589338041062960283e-01
4.747474747474748069e-01,4.489193223073322803e-01
4.848484848484848619e-01,4.389658320149092408e-01
4.949494949494949725e-01,4.290727035184981331e-01
5.050505050505050830e-01,4.192393182253312256e-01
5.151515151515152491e-01,4.094650683213090225e-01
5.252525252525253041e-01,3.997493564474629002e-01
5.353535353535353591e-01,3.900915953910646383e-01
5.454545454545455252e-01,3.804912077905358014e-01
5.555555555555555802e-01,3.709476258533678239e-01
5.656565656565657463e-01,3.614602910863122798e-01
5.757575757575758013e-01,3.520286540371566075e-01
5.858585858585858563e-01,3.426521740474381961e-01
5.959595959595960224e-01,3.333303190154973117e-01
6.060606060606060774e-01,3.240625651693062048e-01
6.161616161616162435e-01,3.148483968485447093e-01
6.262626262626262985e-01,3.056873062954331699e-01
6.363636363636364646e-01,2.965787934538564596e-01
6.464646464646465196e-01,2.875223657763487095e-01
6.565656565656565746e-01,2.785175380385285226e-01
6.666666666666667407e-01,2.695638321606069754e-01
6.767676767676767957e-01,2.606607770356069720e-01
6.868686868686869618e-01,2.518079083639572224e-01
6.969696969696970168e-01,2.430047684941471775e-01
7.070707070707071829e-01,2.342509062691392474e-01
7.171717171717172379e-01,2.255458768782653833e-01
7.272727272727272929e-01,2.168892417143369333e-01
7.373737373737374590e-01,2.082805682357239396e-01
7.474747474747475140e-01,1.997194298331681772e-01
7.575757575757576801e-01,1.912054057011067787e-01
7.676767676767677351e-01,1.827380807133019980e-01
7.777777777777777901e-01,1.743170453025759958e-01
7.878787878787879562e-01,1.659418953444682376e-01
7.979797979797980112e-01,1.576122320446379232e-01
8.080808080808081773e-01,1.493276618298453873e-01
8.181818181818182323e-01,1.410877962423571774e-01
8.282828282828283983e-01,1.328922518376237649e-01
8.383838383838384534e-01,1.247406500850916228e-01
8.484848484848485084e-01,1.166326172720147658e-01
8.585858585858586745e-01,1.085677844101405609e-01
8.686868686868687295e-01,1.005457871451498897e-01
8.787878787878788955e-01,9.256626566873779605e-02
8.888888888888889506e-01,8.462886463322796815e-02
8.989898989898991166e-01,7.673323306861762338e-02
9.090909090909091717e-01,6.887902430195755321e-02
9.191919191919192267e-01,6.106589587897260502e-02
9.292929292929293927e-01,5.329350948783785624e-02
9.393939393939394478e-01,4.556153088502530590e-02
9.494949494949496138e-01,3.786962982314178577e-02
9.595959595959596689e-01,3.021747998068457369e-02
9.696969696969697239e-01,2.260475889364029975e-02
9.797979797979798899e-01,1.503114788886078523e-02
9.898989898989899450e-01,7.496332019150120374e-03
1.000000000000000000e+00,0.000000000000000000e+00
