1.000000000000000048e-04,1.436300432952012507e+01
1.999899989999000011e-04,1.140005078065784261e+01
2.999799979998000110e-04,9.958906748233371076e+00
3.999699969996999937e-04,9.048289147046366665e+00
4.999599959995999765e-04,8.399700175481475739e+00
5.999499949995000135e-04,7.904428565483866187e+00
6.999399939994000504e-04,7.508534895351790084e+00
7.999299929992999790e-04,7.181659290227647929e+00
8.999199919992000160e-04,6.905166379957313083e+00
9.999099909991000529e-04,6.666867192602239811e+00
1.099899989998999981e-03,6.458391504112100279e+00
1.199889988998899910e-03,6.273765572069496699e+00
1.299879987998800055e-03,6.108590429490350360e+00
1.399869986998699984e-03,5.959541612067520866e+00
1.499859985998599913e-03,5.824051173139270787e+00
1.599849984998500058e-03,5.700098138663838299e+00
1.699839983998399986e-03,5.586066118939449154e+00
1.799829982998299915e-03,5.480643963089865345e+00
1.899819981998200060e-03,5.382754831685828023e+00
1.999809980998099989e-03,5.291504524277541144e+00
2.099799979997999701e-03,5.206143154417794960e+00
2.199789978997899846e-03,5.126036266647066242e+00
2.299779977997799558e-03,5.050642754725679140e+00
2.399769976997699703e-03,4.979497759613482621e+00
2.499759975997599849e-03,4.912199267544450798e+00
2.599749974997499560e-03,4.848397494596270896e+00
2.699739973997399706e-03,4.787786395510362780e+00
2.799729972997299851e-03,4.730096810186268819e+00
2.899719971997199563e-03,4.675090885867399848e+00
2.999709970997099708e-03,4.622557502494823112e+00
3.099699969996999854e-03,4.572308493997271128e+00
3.199689968996899565e-03,4.524175506221209453e+00
3.299679967996799711e-03,4.478007368052816517e+00
3.399669966996699856e-03,4.433667879119932209e+00
3.499659965996599568e-03,4.391033937966443368e+00
3.599649964996499713e-03,4.349993950193698389e+00
3.699639963996399859e-03,4.310446468236071027e+00
3.799629962996299570e-03,4.272299023756754188e+00
3.899619961996199716e-03,4.235467121152525216e+00
3.999609960996099861e-03,4.199873366403372721e+00
4.099599959996000006e-03,4.165446710217846515e+00
4.199589958995900152e-03,4.132121788050572064e+00
4.299579957995800297e-03,4.099838342656175527e+00
4.399569956995700443e-03,4.068540717173593890e+00
4.499559955995599721e-03,4.038177408747026575e+00
4.599549954995499866e-03,4.008700674301355349e+00
4.699539953995400011e-03,3.980066181363123512e+00
4.799529952995300157e-03,3.952232697959634500e+00
4.899519951995200302e-03,3.925161816530770231e+00
4.999509950995100448e-03,3.898817707449070635e+00
5.099499949994999726e-03,3.873166898527708124e+00
5.199489948994899871e-03,3.848178077277622844e+00
5.299479947994800016e-03,3.823821913174693776e+00
5.399469946994700162e-03,3.800070897634969302e+00
5.499459945994600307e-03,3.776899199553832354e+00
5.599449944994500453e-03,3.754282534722958253e+00
5.699439943994399731e-03,3.732198047529111662e+00
5.799429942994299876e-03,3.710624203581702751e+00
5.899419941994200021e-03,3.689540692127652122e+00
5.999409940994100167e-03,3.668928337165894504e+00
6.099399939994000312e-03,3.648769016394159959e+00
6.199389938993900458e-03,3.629045587146690011e+00
6.299379937993799736e-03,3.609741818674100600e+00
6.399369936993699881e-03,3.590842330047222752e+00
6.499359935993600026e-03,3.572332533206129757e+00
6.599349934993500172e-03,3.554198580651285688e+00
6.699339933993400317e-03,3.536427317298029838e+00
6.799329932993299595e-03,3.519006236126637432e+00
6.899319931993199741e-03,3.501923437277537854e+00
6.999309930993099886e-03,3.485167590300264351e+00
7.099299929993000031e-03,3.468727899219592459e+00
7.199289928992900177e-03,3.452594070234987988e+00
7.299279927992800322e-03,3.436756281734176799e+00
7.399269926992699600e-03,3.421205156568796202e+00
7.499259925992599746e-03,3.405931736210482619e+00
7.599249924992499891e-03,3.390927456811687613e+00
7.699239923992400036e-03,3.376184126872849856e+00
7.799229922992300182e-03,3.361693906470814230e+00
7.899219921992200327e-03,3.347449287902787507e+00
7.999209920992098738e-03,3.333443077610520611e+00
8.099199919991998883e-03,3.319668379291040861e+00
8.199189918991899029e-03,3.306118578141892250e+00
8.299179917991799174e-03,3.292787326091700884e+00
8.399169916991699320e-03,3.279668527984835880e+00
8.499159915991599465e-03,3.266756328650783026e+00
8.599149914991499610e-03,3.254045100740260654e+00
8.699139913991399756e-03,3.241529433366252544e+00
8.799129912991299901e-03,3.229204121362600155e+00
8.899119911991198312e-03,3.217064155271176507e+00
8.999109910991098457e-03,3.205104711852952093e+00
9.099099909990998603e-03,3.193321145206207134e+00
9.199089908990898748e-03,3.181708978370473506e+00
9.299079907990798893e-03,3.170263895433539592e+00
9.399069906990699039e-03,3.158981734075611225e+00
9.499059905990599184e-03,3.147858478550619399e+00
9.599049904990499330e-03,3.136890253028351783e+00
9.699039903990399475e-03,3.126073315332100755e+00
9.799029902990299620e-03,3.115404051012848896e+00
9.899019901990199766e-03,3.104878967725294370e+00
9.999009900990098176e-03,3.094494689940413767e+00
1.009899989998999832e-02,3.084247953893948235e+00
1.019898989898989847e-02,3.074135602833261149e+00
1.029897989798979861e-02,3.064154582510525415e+00
1.039896989698969876e-02,3.054301936870202017e+00
1.049895989598959890e-02,3.044574804021010994e+00
1.059894989498949905e-02,3.034970412332804734e+00
1.069893989398939919e-02,3.025486076807526459e+00
1.079892989298929934e-02,3.016119195564659350e+00
1.089891989198919948e-02,3.006867246545252836e+00
1.099890989098909963e-02,2.997727784347786972e+00
1.109889988998899978e-02,2.988698437227099713e+00
1.119888988898889819e-02,2.979776904235564849e+00
1.129887988798879833e-02,2.970960952506513042e+00
1.139886988698869848e-02,2.962248414659085505e+00
1.149885988598859862e-02,2.953637186307173312e+00
1.159884988498849877e-02,2.945125223714068152e+00
1.169883988398839891e-02,2.936710541544262920e+00
1.179882988298829906e-02,2.928391210698516822e+00
1.189881988198819920e-02,2.920165356266879453e+00
1.199880988098809935e-02,2.912031155564986928e+00
1.209879987998799949e-02,2.903986836270966432e+00
1.219878987898789964e-02,2.896030674600508448e+00
1.229877987798779979e-02,2.888160993627653106e+00
1.239876987698769820e-02,2.880376161622927533e+00
1.249875987598759834e-02,2.872674590485152724e+00
1.259874987498749849e-02,2.865054734239175449e+00
1.269873987398739863e-02,2.857515087592576997e+00
1.279872987298729878e-02,2.850054184565242732e+00
1.289871987198719892e-02,2.842670597139746125e+00
